ID_Ticket,ID_Empresa,ID_Tecnico,Fecha_Solicitud,Fecha_Resolucion,Tipo_Servicio,Horas_Facturadas,Costo_Repuestos_USD,Tiempo_Resolucion_Horas,Ingreso_Total_USD,Nombre_Empresa,Tamano_Flota,Tipo_Contrato,Fecha_Alta,Nombre_Tecnico,Especialidad,Seniority
TK-116961,7576,915,2025-07-21 21:01:00,2025-07-24 00:01:00,Correctivo Software,9.8,868.72,51.0,1407.72,"Gonzalez, Gonzalez and Vera",25,Suscripcion,2025-05-16,Santino Gomez,Mecanica General,Junior
TK-116962,3492,711,2025-12-07 22:39:06,2025-12-10 05:39:06,Correctivo Software,6.2,477.25,55.0,818.25,Soto-Fernandez,25,Suscripcion,2025-11-13,Sr(a). Juan Cruz Vega,Software,Senior
TK-116963,5581,795,2024-10-14 20:26:04,2024-10-18 01:26:04,Correctivo Software,10.7,1212.1,77.0,1800.6,"Quiroga, Perez and Gonzalez",10,Suscripcion,2024-03-03,Valentino Cardozo Ramirez,Mecanica General,Junior
TK-116964,4937,587,2026-01-22 08:22:53,2026-01-26 13:22:53,Correctivo Mecanico,4.3,269.56,101.0,506.06,"Herrera, Vera and Acosta",25,Pay-per-use,2023-06-07,Simon Quiroga Sanchez,Mecanica General,Senior
TK-116965,3981,109,2024-10-26 21:53:31,2024-10-28 02:53:31,Correctivo Mecanico,3.3,976.6,29.0,1158.1,Benitez Inc,50,Suscripcion,2023-11-20,Valentino Maldonado,Mecanica General,Semi-Senior
TK-116966,5136,691,2025-09-04 14:27:08,2025-09-05 21:27:08,Preventivo,2.2,132.09,31.0,253.09000000000003,Gomez-Rodriguez,10,Suscripcion,2025-06-13,Juan Rojas Torres,Alta Tension,Junior
TK-116967,2033,795,2025-06-07 13:55:19,2025-06-08 21:55:19,Correctivo Mecanico,8.7,649.38,32.0,1127.8799999999999,"Ramos, Medina and Garcia",25,Suscripcion,2023-07-19,Valentino Cardozo Ramirez,Mecanica General,Junior
TK-116968,5065,422,2025-04-19 18:29:40,2025-04-22 22:29:40,Correctivo Mecanico,5.6,1463.65,76.0,1771.65,Fernandez-Quiroga,25,Suscripcion,2024-12-26,Ana Paula Guzman,Mecanica General,Junior
TK-116969,9116,587,2026-03-09 02:53:40,2026-03-11 08:53:40,Correctivo Software,11.7,702.16,54.0,1345.6599999999999,Maidana LLC,25,Pay-per-use,2023-07-09,Simon Quiroga Sanchez,Mecanica General,Senior
TK-116970,7523,342,2024-12-11 17:25:05,2024-12-15 19:25:05,Correctivo Software,10.0,1481.79,98.0,2031.79,Lopez-Gomez,50,Suscripcion,2025-04-17,Nina Salvador Sosa,Software,Semi-Senior
TK-116971,1424,311,2024-08-03 21:55:05,2024-08-07 00:55:05,Correctivo Software,9.0,535.83,75.0,1030.83,"Lopez, Gutierrez and Avila",10,Suscripcion,2023-11-10,Luciana Franco Rojas,Mecanica General,Junior
TK-116972,4978,601,2024-07-09 17:47:43,2024-07-15 00:47:43,Correctivo Software,4.9,923.22,127.0,1192.72,Quiroga LLC,100,Suscripcion,2026-04-08,Dr(a). Matias Cabrera,Software,Semi-Senior
TK-116973,5715,407,2024-11-17 18:47:40,2024-11-18 20:47:40,Correctivo Software,7.1,571.94,26.0,962.44,Silva PLC,50,Suscripcion,2024-12-21,Alma Valentina Gomez Farias,Mecanica General,Semi-Senior
TK-116974,7841,347,2024-09-14 12:47:04,2024-09-14 16:47:04,Preventivo,2.1,81.3,4.0,196.8,Fernandez-Romero,10,Suscripcion,2024-12-22,Milagros Thiago Agustin Caceres Rodriguez,Alta Tension,Semi-Senior
TK-116975,7149,712,2025-01-20 17:49:14,2025-01-25 18:49:14,Correctivo Software,11.6,1172.87,121.0,1810.87,Acuña-Diaz,100,Pay-per-use,2025-11-16,Clara Rojas,Mecanica General,Semi-Senior
TK-116976,9751,342,2025-11-25 09:15:43,2025-11-29 12:15:43,Correctivo Mecanico,4.4,1175.79,99.0,1417.79,"Martinez, Medina and Perez",10,Suscripcion,2026-01-30,Nina Salvador Sosa,Software,Semi-Senior
TK-116977,3869,701,2025-05-20 12:18:38,2025-05-21 13:18:38,Preventivo,1.7,137.29,25.0,230.79,"Peralta, Castro and Gonzalez",50,Pay-per-use,2024-10-28,Lautaro Farias Rios,Mecanica General,Semi-Senior
TK-116978,4937,869,2025-11-24 03:42:44,2025-11-24 05:42:44,Preventivo,2.0,86.6,2.0,196.6,"Herrera, Vera and Acosta",25,Pay-per-use,2023-06-07,Juana Angel Gabriel Acosta,Alta Tension,Junior
TK-116979,2827,422,2025-08-16 11:35:05,2025-08-18 13:35:05,Correctivo Mecanico,7.0,536.13,50.0,921.13,Benitez-Acosta,25,Suscripcion,2024-06-24,Ana Paula Guzman,Mecanica General,Junior
TK-116980,7523,349,2025-05-12 21:25:17,2025-05-14 05:25:17,Preventivo,2.3,92.59,32.0,219.08999999999997,Lopez-Gomez,50,Suscripcion,2025-04-17,Sr(a). Nicolas Romero,Software,Senior
TK-116981,2647,967,2024-06-17 15:52:42,2024-06-18 22:52:42,Preventivo,1.9,89.57,31.0,194.07,"Vazquez, Gonzalez and Molina",25,Pay-per-use,2024-01-12,Sebastian Medina Dominguez,Mecanica General,Junior
TK-116982,5342,160,2026-01-09 17:31:17,2026-01-12 20:31:17,Correctivo Mecanico,2.7,1112.72,75.0,1261.22,"Hernandez, Flores and Diaz",50,Suscripcion,2025-08-26,Mateo Ezequiel Juan Ignacio Aguero Martinez,Mecanica General,Junior
TK-116983,3198,656,2025-10-07 02:49:26,2025-10-09 08:49:26,Correctivo Software,3.8,1160.56,54.0,1369.56,"Herrera, Lopez and Gomez",25,Pay-per-use,2024-01-19,Juan Pablo Matilda Coronel Benitez,Software,Junior
TK-116984,4335,344,2025-03-11 21:40:43,2025-03-14 02:40:43,Correctivo Software,7.5,1453.47,53.0,1865.97,"Godoy, Perez and Suarez",50,Pay-per-use,2023-07-29,Juan Ignacio Thiago Fernandez Alvarez,Mecanica General,Junior
TK-116985,1430,311,2025-10-29 03:54:59,2025-10-30 08:54:59,Preventivo,2.4,106.34,29.0,238.34,"Soria, Rivero and Perez",25,Pay-per-use,2024-02-16,Luciana Franco Rojas,Mecanica General,Junior
TK-116986,3024,607,2026-04-18 21:15:55,2026-04-19 05:15:55,Preventivo,1.5,61.44,8.0,143.94,Torres-Cardozo,25,Pay-per-use,2024-06-22,Sr(a). Franco Perez,Alta Tension,Junior
TK-116987,4203,347,2025-11-12 16:16:49,2025-11-12 18:16:49,Preventivo,2.9,144.1,2.0,303.6,Gomez-Sanchez,10,Suscripcion,2025-01-15,Milagros Thiago Agustin Caceres Rodriguez,Alta Tension,Semi-Senior
TK-116988,8489,887,2025-05-26 05:29:09,2025-05-26 10:29:09,Preventivo,1.5,88.87,5.0,171.37,Gomez Group,25,Suscripcion,2025-11-24,Lola Cardozo Ledesma,Alta Tension,Junior
TK-116989,8478,710,2024-11-22 23:50:47,2024-11-24 02:50:47,Preventivo,2.3,113.61,27.0,240.10999999999999,Figueroa Ltd,10,Suscripcion,2025-08-14,Dante Pedro Suarez,Mecanica General,Semi-Senior
TK-116990,2503,288,2024-12-16 12:36:50,2024-12-20 20:36:50,Correctivo Software,3.6,1365.13,104.0,1563.13,"Pereyra, Torres and Acosta",25,Suscripcion,2024-01-11,Santino Benjamin Lorenzo Gonzalez,Alta Tension,Junior
TK-116991,4467,311,2025-08-27 04:10:30,2025-08-29 06:10:30,Correctivo Mecanico,6.8,1253.07,50.0,1627.07,Romero-Coronel,200,Suscripcion,2024-12-20,Luciana Franco Rojas,Mecanica General,Junior
TK-116992,5477,990,2025-08-11 04:20:27,2025-08-11 06:20:27,Preventivo,1.4,121.7,2.0,198.7,"Coronel, Ayala and Sosa",10,Suscripcion,2024-02-17,Juan Pablo Arias,Mecanica General,Semi-Senior
TK-116993,8780,701,2025-02-28 05:14:14,2025-02-28 11:14:14,Preventivo,1.3,96.71,6.0,168.20999999999998,Torres Ltd,100,Pay-per-use,2023-10-29,Lautaro Farias Rios,Mecanica General,Semi-Senior
TK-116994,3463,827,2024-06-28 00:07:22,2024-07-03 07:07:22,Correctivo Mecanico,7.9,515.3,127.0,949.8,Rodriguez-Dominguez,10,Suscripcion,2024-11-05,Pilar Rodriguez,Mecanica General,Senior
TK-116995,7291,728,2024-07-30 17:21:15,2024-08-02 18:21:15,Correctivo Mecanico,3.1,1049.86,73.0,1220.36,Ruiz-Fernandez,25,Suscripcion,2026-04-14,Tomàs Pedro Gonzalez,Alta Tension,Semi-Senior
TK-116996,7543,710,2024-06-25 12:25:42,2024-06-25 15:25:42,Preventivo,2.0,109.99,3.0,219.99,Diaz-Franco,25,Suscripcion,2025-07-11,Dante Pedro Suarez,Mecanica General,Semi-Senior
TK-116997,7499,607,2025-09-21 17:55:11,2025-09-24 20:55:11,Correctivo Software,8.9,1080.1,75.0,1569.6,Gonzalez-Perez,25,Suscripcion,2025-04-10,Sr(a). Franco Perez,Alta Tension,Junior
TK-116998,3414,747,2025-02-03 02:37:04,2025-02-04 08:37:04,Preventivo,1.4,123.32,30.0,200.32,Gonzalez Group,10,Pay-per-use,2025-12-16,Lucía Thiago Rodriguez Arias,Mecanica General,Semi-Senior
TK-116999,6439,701,2024-12-13 08:15:06,2024-12-14 15:15:06,Preventivo,1.3,69.26,31.0,140.76,Hernandez Group,100,Suscripcion,2023-10-13,Lautaro Farias Rios,Mecanica General,Semi-Senior
TK-117000,6655,711,2025-07-04 17:28:48,2025-07-04 20:28:48,Preventivo,1.2,81.6,3.0,147.6,Gomez-Peralta,100,Pay-per-use,2025-11-18,Sr(a). Juan Cruz Vega,Software,Senior
TK-117001,9850,131,2025-02-23 21:24:09,2025-02-24 22:24:09,Correctivo Mecanico,5.6,1101.64,25.0,1409.64,Nuñez-Ojeda,10,Pay-per-use,2025-02-14,Juana Victoria Rojas,Mecanica General,Semi-Senior
TK-117002,5161,207,2025-04-18 05:36:26,2025-04-18 10:36:26,Preventivo,1.7,85.44,5.0,178.94,Perez-Gonzalez,50,Pay-per-use,2025-05-03,Ciro Thiago Daniel Gomez Acuña,Mecanica General,Junior
TK-117003,2638,456,2026-04-30 07:38:33,2026-04-30 12:38:33,Preventivo,2.9,119.31,5.0,278.81,Rojas PLC,25,Pay-per-use,2024-06-26,Simon Toledo Ramos,Mecanica General,Semi-Senior
TK-117004,9196,323,2024-12-19 16:54:28,2024-12-19 23:54:28,Preventivo,2.5,57.17,7.0,194.67000000000002,"Miranda, Cordoba and Rodriguez",10,Pay-per-use,2023-07-16,Santino Rivero,Alta Tension,Junior
TK-117005,9167,456,2024-08-07 04:08:28,2024-08-08 07:08:28,Correctivo Mecanico,2.5,1203.18,27.0,1340.68,"Benitez, Rodriguez and Perez",100,Pay-per-use,2023-12-01,Simon Toledo Ramos,Mecanica General,Semi-Senior
TK-117006,7334,536,2025-05-14 10:07:42,2025-05-14 15:07:42,Preventivo,1.7,67.06,5.0,160.56,Valdez-Aguirre,10,Suscripcion,2025-06-22,Francisco Ruiz,Alta Tension,Semi-Senior
TK-117007,9595,131,2024-08-25 05:37:33,2024-08-25 06:37:33,Preventivo,1.6,63.45,1.0,151.45,"Garcia, Gomez and Diaz",50,Pay-per-use,2024-04-29,Juana Victoria Rojas,Mecanica General,Semi-Senior
TK-117008,8033,990,2026-03-28 02:36:23,2026-03-29 03:36:23,Preventivo,1.2,134.48,25.0,200.48,"Ruiz, Godoy and Garcia",25,Suscripcion,2025-01-30,Juan Pablo Arias,Mecanica General,Semi-Senior
TK-117009,5451,691,2025-12-16 08:09:03,2025-12-17 14:09:03,Preventivo,1.5,108.33,30.0,190.82999999999998,Sanchez-Rojas,25,Suscripcion,2023-12-12,Juan Rojas Torres,Alta Tension,Junior
TK-117010,2622,710,2024-07-09 09:37:39,2024-07-13 16:37:39,Correctivo Mecanico,4.7,507.28,103.0,765.78,Cabrera-Acuña,25,Suscripcion,2024-07-19,Dante Pedro Suarez,Mecanica General,Semi-Senior
TK-117011,7367,747,2025-01-20 00:20:38,2025-01-20 04:20:38,Preventivo,1.1,83.9,4.0,144.4,Torres-Duarte,10,Suscripcion,2026-04-27,Lucía Thiago Rodriguez Arias,Mecanica General,Semi-Senior
TK-117012,8054,656,2026-01-05 01:57:08,2026-01-05 05:57:08,Preventivo,3.0,146.3,4.0,311.3,Gomez Inc,25,Suscripcion,2025-08-03,Juan Pablo Matilda Coronel Benitez,Software,Junior
TK-117013,2193,701,2025-12-02 20:12:59,2025-12-05 21:12:59,Correctivo Mecanico,4.0,413.72,73.0,633.72,Ramirez-Morales,50,Suscripcion,2024-03-09,Lautaro Farias Rios,Mecanica General,Semi-Senior
TK-117014,7523,887,2025-03-30 07:44:47,2025-03-30 12:44:47,Preventivo,2.7,103.57,5.0,252.07,Lopez-Gomez,50,Suscripcion,2025-04-17,Lola Cardozo Ledesma,Alta Tension,Junior
TK-117015,4571,827,2026-02-12 04:38:32,2026-02-12 10:38:32,Preventivo,2.5,146.68,6.0,284.18,Quiroga-Vazquez,10,Suscripcion,2024-01-27,Pilar Rodriguez,Mecanica General,Senior
TK-117016,2623,607,2024-09-07 19:37:23,2024-09-08 20:37:23,Preventivo,2.7,103.31,25.0,251.81,"Ferreyra, Arias and Fernandez",10,Suscripcion,2024-07-30,Sr(a). Franco Perez,Alta Tension,Junior
TK-117017,7825,656,2026-03-22 17:59:51,2026-03-27 19:59:51,Correctivo Software,10.4,749.18,122.0,1321.1799999999998,Dominguez Inc,50,Pay-per-use,2025-08-02,Juan Pablo Matilda Coronel Benitez,Software,Junior
TK-117018,1151,728,2024-09-06 18:24:04,2024-09-12 01:24:04,Correctivo Mecanico,11.7,560.39,127.0,1203.8899999999999,Ortiz-Gomez,50,Suscripcion,2024-10-13,Tomàs Pedro Gonzalez,Alta Tension,Semi-Senior
TK-117019,7226,245,2025-08-14 01:12:04,2025-08-19 05:12:04,Correctivo Software,8.8,764.19,124.0,1248.19,Morales-Paez,10,Pay-per-use,2025-06-08,Josefina Facundo Diaz Suarez,Mecanica General,Junior
TK-117020,1251,245,2024-12-31 01:26:59,2025-01-04 03:26:59,Correctivo Software,11.3,879.16,98.0,1500.6599999999999,Maidana Ltd,25,Suscripcion,2023-11-10,Josefina Facundo Diaz Suarez,Mecanica General,Junior
TK-117021,8639,347,2025-08-01 20:09:19,2025-08-04 04:09:19,Correctivo Software,3.7,402.15,56.0,605.65,"Moreno, Sanchez and Sosa",10,Suscripcion,2025-06-22,Milagros Thiago Agustin Caceres Rodriguez,Alta Tension,Semi-Senior
TK-117022,4684,601,2024-10-15 06:32:28,2024-10-17 10:32:28,Correctivo Mecanico,3.6,330.29,52.0,528.29,Vazquez-Vega,10,Pay-per-use,2026-04-18,Dr(a). Matias Cabrera,Software,Semi-Senior
TK-117023,8916,587,2025-07-23 07:45:59,2025-07-25 11:45:59,Correctivo Mecanico,6.7,830.9,52.0,1199.4,"Suarez, Gonzalez and Molina",25,Suscripcion,2023-05-30,Simon Quiroga Sanchez,Mecanica General,Senior
TK-117024,6139,827,2024-07-20 06:54:44,2024-07-20 09:54:44,Preventivo,1.7,118.03,3.0,211.53,Juarez-Gutierrez,10,Pay-per-use,2024-12-30,Pilar Rodriguez,Mecanica General,Senior
TK-117025,9715,711,2025-04-18 08:09:29,2025-04-19 16:09:29,Preventivo,2.3,59.47,32.0,185.96999999999997,Paz-Martinez,25,Suscripcion,2024-10-30,Sr(a). Juan Cruz Vega,Software,Senior
TK-117026,7770,407,2024-11-19 09:44:01,2024-11-20 10:44:01,Correctivo Mecanico,9.4,217.28,25.0,734.28,Lopez LLC,10,Suscripcion,2026-01-03,Alma Valentina Gomez Farias,Mecanica General,Semi-Senior
TK-117027,5775,456,2025-01-22 13:47:49,2025-01-27 14:47:49,Correctivo Software,9.4,353.17,121.0,870.1700000000001,"Ledesma, Aguirre and Silva",50,Pay-per-use,2024-05-22,Simon Toledo Ramos,Mecanica General,Semi-Senior
TK-117028,6236,407,2025-07-31 18:53:50,2025-08-01 22:53:50,Preventivo,2.1,52.07,28.0,167.57,"Sosa, Rodriguez and Rojas",10,Suscripcion,2024-08-19,Alma Valentina Gomez Farias,Mecanica General,Semi-Senior
TK-117029,8564,780,2025-07-11 11:27:46,2025-07-15 17:27:46,Correctivo Mecanico,11.4,1354.8,102.0,1981.8,Rodriguez Group,10,Suscripcion,2024-10-01,Mateo Tomas Ortiz Moreno,Alta Tension,Semi-Senior
TK-117030,3506,349,2025-12-26 09:45:37,2025-12-27 14:45:37,Preventivo,1.3,77.57,29.0,149.07,Lopez-Pereyra,10,Suscripcion,2026-02-15,Sr(a). Nicolas Romero,Software,Senior
TK-117031,3306,422,2025-10-08 02:32:46,2025-10-08 04:32:46,Preventivo,1.2,124.92,2.0,190.92000000000002,Mendez Ltd,25,Suscripcion,2026-03-24,Ana Paula Guzman,Mecanica General,Junior
TK-117032,4728,347,2024-12-01 10:32:02,2024-12-02 16:32:02,Preventivo,1.5,75.38,30.0,157.88,"Rodriguez, Suarez and Pereyra",10,Pay-per-use,2025-12-29,Milagros Thiago Agustin Caceres Rodriguez,Alta Tension,Semi-Senior
TK-117033,4705,607,2025-07-19 07:32:26,2025-07-21 09:32:26,Correctivo Mecanico,8.6,1075.62,50.0,1548.62,Farias-Bravo,200,Pay-per-use,2026-01-01,Sr(a). Franco Perez,Alta Tension,Junior
TK-117034,9318,827,2025-06-29 09:26:48,2025-06-29 10:26:48,Preventivo,2.0,122.57,1.0,232.57,Paz-Garcia,25,Suscripcion,2024-08-17,Pilar Rodriguez,Mecanica General,Senior
TK-117035,5903,795,2026-02-06 18:08:23,2026-02-11 00:08:23,Correctivo Mecanico,5.9,1246.04,102.0,1570.54,Ortiz PLC,100,Suscripcion,2025-01-05,Valentino Cardozo Ramirez,Mecanica General,Junior
TK-117036,9624,828,2024-12-25 06:49:41,2024-12-28 09:49:41,Correctivo Software,7.4,694.03,75.0,1101.03,Moreno Group,100,Suscripcion,2025-07-09,Milena Paulina Peralta Aguirre,Mecanica General,Semi-Senior
TK-117037,7873,422,2025-10-30 12:53:46,2025-11-03 14:53:46,Correctivo Software,8.2,716.13,98.0,1167.1299999999999,Acosta LLC,25,Pay-per-use,2023-05-22,Ana Paula Guzman,Mecanica General,Junior
TK-117038,9883,323,2024-05-29 21:43:28,2024-05-31 00:43:28,Preventivo,2.3,50.82,27.0,177.32,Cardozo Inc,10,Suscripcion,2023-07-28,Santino Rivero,Alta Tension,Junior
TK-117039,7576,601,2024-08-30 00:52:56,2024-09-02 04:52:56,Correctivo Software,10.6,1187.2,76.0,1770.2,"Gonzalez, Gonzalez and Vera",25,Suscripcion,2025-05-16,Dr(a). Matias Cabrera,Software,Semi-Senior
TK-117040,1154,607,2026-01-02 15:22:39,2026-01-02 17:22:39,Preventivo,2.7,72.76,2.0,221.26,"Lopez, Gimenez and Benitez",10,Suscripcion,2024-10-07,Sr(a). Franco Perez,Alta Tension,Junior
TK-117041,6862,724,2025-12-31 22:27:47,2026-01-02 03:27:47,Preventivo,1.2,104.36,29.0,170.36,Castillo Ltd,10,Pay-per-use,2023-10-18,Mateo Fernandez,Alta Tension,Senior
TK-117042,2612,288,2024-07-04 18:03:42,2024-07-06 21:03:42,Correctivo Mecanico,11.0,1066.1,51.0,1671.1,Ruiz LLC,100,Pay-per-use,2023-10-28,Santino Benjamin Lorenzo Gonzalez,Alta Tension,Junior
TK-117043,7026,691,2026-03-20 05:52:25,2026-03-21 10:52:25,Preventivo,1.9,107.85,29.0,212.35,"Leiva, Velazquez and Medina",10,Suscripcion,2024-07-22,Juan Rojas Torres,Alta Tension,Junior
TK-117044,6511,967,2026-01-13 08:37:41,2026-01-14 16:37:41,Preventivo,1.2,111.15,32.0,177.15,"Rivero, Rojas and Vega",10,Suscripcion,2024-08-19,Sebastian Medina Dominguez,Mecanica General,Junior
TK-117045,7026,710,2025-11-07 01:21:59,2025-11-08 09:21:59,Preventivo,2.0,138.79,32.0,248.79,"Leiva, Velazquez and Medina",10,Suscripcion,2024-07-22,Dante Pedro Suarez,Mecanica General,Semi-Senior
TK-117046,9864,728,2025-11-16 11:53:04,2025-11-17 15:53:04,Correctivo Mecanico,10.2,928.21,28.0,1489.21,Rios and Sons,10,Suscripcion,2026-01-16,Tomàs Pedro Gonzalez,Alta Tension,Semi-Senior
TK-117047,3352,763,2025-12-07 23:25:17,2025-12-09 02:25:17,Preventivo,2.4,95.25,27.0,227.25,Flores-Cabrera,10,Suscripcion,2024-05-19,Agostina Lopez Velazquez,Mecanica General,Senior
TK-117048,2391,109,2025-01-11 19:02:19,2025-01-15 20:02:19,Correctivo Mecanico,3.3,1397.55,97.0,1579.05,Fernandez PLC,25,Suscripcion,2023-07-28,Valentino Maldonado,Mecanica General,Semi-Senior
TK-117049,3053,724,2026-03-06 19:31:39,2026-03-08 20:31:39,Correctivo Mecanico,11.6,1225.03,49.0,1863.03,Moreno-Acosta,100,Suscripcion,2026-04-02,Mateo Fernandez,Alta Tension,Senior
TK-117050,5272,422,2025-02-17 12:11:06,2025-02-21 17:11:06,Correctivo Mecanico,9.3,1241.23,101.0,1752.73,Carrizo LLC,10,Suscripcion,2024-05-16,Ana Paula Guzman,Mecanica General,Junior
TK-117051,9540,456,2026-04-15 22:43:45,2026-04-17 04:43:45,Correctivo Software,11.6,247.96,30.0,885.96,Ramirez LLC,10,Suscripcion,2023-08-14,Simon Toledo Ramos,Mecanica General,Semi-Senior
TK-117052,2496,407,2026-01-03 02:36:17,2026-01-03 04:36:17,Preventivo,1.2,134.65,2.0,200.65,Soto PLC,10,Suscripcion,2025-11-09,Alma Valentina Gomez Farias,Mecanica General,Semi-Senior
TK-117053,6925,933,2025-04-24 05:26:38,2025-04-24 12:26:38,Preventivo,1.1,110.67,7.0,171.17000000000002,"Lopez, Rodriguez and Dominguez",25,Suscripcion,2024-08-03,Bastian Salvador Carrizo Sanchez,Alta Tension,Junior
TK-117054,7930,998,2025-12-14 08:33:33,2025-12-14 14:33:33,Preventivo,1.1,118.19,6.0,178.69,"Campos, Toledo and Castro",50,Suscripcion,2025-06-06,Facundo Pilar Nuñez Aguero,Alta Tension,Junior
TK-117055,8381,396,2026-03-31 00:14:27,2026-04-01 01:14:27,Preventivo,2.0,132.2,25.0,242.2,Garcia-Nuñez,50,Suscripcion,2025-03-08,Dr(a). Oriana Gutierrez,Mecanica General,Semi-Senior
TK-117056,6143,711,2024-10-26 18:46:42,2024-10-27 21:46:42,Correctivo Mecanico,9.7,224.55,27.0,758.05,"Farias, Muñoz and Garcia",10,Suscripcion,2024-09-03,Sr(a). Juan Cruz Vega,Software,Senior
TK-117057,3615,710,2024-10-02 22:59:46,2024-10-02 23:59:46,Preventivo,1.3,125.42,1.0,196.92000000000002,"Flores, Garcia and Diaz",10,Pay-per-use,2024-10-15,Dante Pedro Suarez,Mecanica General,Semi-Senior
TK-117058,6460,967,2025-01-17 11:13:50,2025-01-17 16:13:50,Preventivo,1.6,88.51,5.0,176.51,Carrizo-Mendez,25,Pay-per-use,2024-10-05,Sebastian Medina Dominguez,Mecanica General,Junior
TK-117059,4114,536,2025-05-11 16:36:50,2025-05-17 00:36:50,Correctivo Mecanico,11.7,888.52,128.0,1532.02,Gonzalez-Benitez,25,Suscripcion,2025-07-27,Francisco Ruiz,Alta Tension,Semi-Senior
TK-117060,7691,396,2024-11-05 18:40:57,2024-11-07 23:40:57,Correctivo Mecanico,7.9,332.58,53.0,767.0799999999999,Ruiz-Garcia,25,Suscripcion,2023-11-25,Dr(a). Oriana Gutierrez,Mecanica General,Semi-Senior
TK-117061,2312,710,2025-05-05 20:22:50,2025-05-08 03:22:50,Correctivo Mecanico,9.9,1039.38,55.0,1583.88,Rodriguez Inc,10,Suscripcion,2026-03-25,Dante Pedro Suarez,Mecanica General,Semi-Senior
TK-117062,5708,407,2025-02-18 06:20:43,2025-02-22 07:20:43,Correctivo Software,6.7,517.25,97.0,885.75,Cardozo Group,50,Suscripcion,2023-10-11,Alma Valentina Gomez Farias,Mecanica General,Semi-Senior
TK-117063,8141,245,2025-01-26 14:10:21,2025-01-29 19:10:21,Correctivo Mecanico,7.5,1289.21,77.0,1701.71,"Correa, Martin and Herrera",200,Pay-per-use,2025-02-04,Josefina Facundo Diaz Suarez,Mecanica General,Junior
TK-117064,4012,319,2024-10-14 11:43:47,2024-10-15 17:43:47,Correctivo Mecanico,11.7,582.99,30.0,1226.49,"Herrera, Roldan and Garcia",10,Pay-per-use,2023-12-22,Victoria Federico Arias,Software,Semi-Senior
TK-117065,2052,109,2025-10-21 07:02:21,2025-10-21 10:02:21,Preventivo,2.4,135.29,3.0,267.28999999999996,Ramirez-Molina,10,Suscripcion,2025-02-15,Valentino Maldonado,Mecanica General,Semi-Senior
TK-117066,3496,342,2025-11-10 19:00:45,2025-11-15 01:00:45,Correctivo Software,3.4,514.56,102.0,701.56,Fernandez Ltd,10,Pay-per-use,2023-11-05,Nina Salvador Sosa,Software,Semi-Senior
TK-117067,7825,890,2024-11-30 02:58:06,2024-12-03 08:58:06,Correctivo Mecanico,9.1,1150.03,78.0,1650.53,Dominguez Inc,50,Pay-per-use,2025-08-02,Sr(a). Lautaro Gonzalez,Alta Tension,Semi-Senior
TK-117068,9116,301,2024-11-27 06:35:28,2024-11-28 08:35:28,Preventivo,2.1,60.85,26.0,176.35,Maidana LLC,25,Pay-per-use,2023-07-09,Juan Ignacio Carrizo,Software,Semi-Senior
TK-117069,5216,933,2025-08-24 18:36:41,2025-08-25 01:36:41,Preventivo,2.9,97.19,7.0,256.69,Martin-Moreno,25,Suscripcion,2025-06-12,Bastian Salvador Carrizo Sanchez,Alta Tension,Junior
TK-117070,4945,601,2025-12-14 15:35:18,2025-12-16 22:35:18,Correctivo Mecanico,4.3,943.79,55.0,1180.29,Bustos-Fernandez,10,Suscripcion,2025-04-27,Dr(a). Matias Cabrera,Software,Semi-Senior
TK-117071,3306,762,2026-05-07 08:48:57,2026-05-10 13:48:57,Correctivo Software,3.9,201.74,77.0,416.24,Mendez Ltd,25,Suscripcion,2026-03-24,Nahiara Romero,Alta Tension,Senior
TK-117072,7256,828,2024-05-30 21:42:23,2024-06-01 01:42:23,Preventivo,1.3,51.07,28.0,122.57,"Pereyra, Martin and Maldonado",10,Suscripcion,2025-12-06,Milena Paulina Peralta Aguirre,Mecanica General,Semi-Senior
TK-117073,2646,311,2024-08-29 21:11:54,2024-08-30 00:11:54,Preventivo,1.2,132.65,3.0,198.65,Lopez-Garcia,50,Suscripcion,2023-06-25,Luciana Franco Rojas,Mecanica General,Junior
TK-117074,4853,468,2024-08-13 12:14:52,2024-08-14 13:14:52,Correctivo Software,5.7,1188.95,25.0,1502.45,Gomez-Paez,100,Suscripcion,2024-05-28,Sr(a). Santino Martinez,Mecanica General,Senior
TK-117075,1298,536,2025-09-23 18:36:10,2025-09-27 02:36:10,Correctivo Software,3.6,1087.21,80.0,1285.21,Sanchez-Duarte,25,Pay-per-use,2024-10-23,Francisco Ruiz,Alta Tension,Semi-Senior
TK-117076,4937,272,2025-03-27 23:51:06,2025-03-28 07:51:06,Preventivo,1.9,77.47,8.0,181.97,"Herrera, Vera and Acosta",25,Pay-per-use,2023-06-07,Tiziano Ramos,Software,Semi-Senior
TK-117077,8657,207,2025-04-09 20:24:11,2025-04-10 23:24:11,Preventivo,2.5,64.1,27.0,201.6,Chavez PLC,25,Suscripcion,2023-06-22,Ciro Thiago Daniel Gomez Acuña,Mecanica General,Junior
TK-117078,1298,887,2025-03-16 18:05:36,2025-03-20 20:05:36,Correctivo Mecanico,10.1,1054.71,98.0,1610.21,Sanchez-Duarte,25,Pay-per-use,2024-10-23,Lola Cardozo Ledesma,Alta Tension,Junior
